Unnamed: 0,Time,User,Tweet,Location,Retweets,cleaned_tweet,label
,,,I dont know if actors have realized yet that AI is going to make fake people on screen that wont have get paid. Goodbye commercial actors.,,,dont know actor realized yet AI going make fake people screen wont get paid Goodbye commercial actor,negative
,,,the question then for the movie studios becomes is it an economically better long term decision to invest in generative ai tools now instead of meeting the actors demands. i would guess for some the answer would be yes.,,,question movie studio becomes economically better long term decision invest generative ai tool instead meeting actor demand would guess answer would yes,positive
,,,Would you watch a movie if all actors were AI?,,,Would watch movie actor AI ?,neutral
,,,Whoa! that's not good to put out the hard work actors and replacing them with an computer engineering Ai ?? Wtf this not good way to Start off. Smh oh god check this out,,,Whoa ! not good put hard work actor replacing computer engineering Ai ? ? Wtf not good way Start Smh oh god check,negative
,,,"Not only does that commercial look like trash, the ai does as well. I hope sues them into oblivion and that actors stand up and take notice.",,,Not commercial look like trash ai well hope sue oblivion actor stand take notice,positive
,,,"I mean, im not mad actors and elites produce crap anyway anymore, they really did it to themselves some industries need to die and be rebirthed. Maybe AI is a means to the death of an old industry to make a fresh beginning for a new human one",,,mean im not mad actor elite produce crap anyway anymore really industry need die rebirthed Maybe AI mean death old industry make fresh beginning new human one,negative
,,,Hey I have a complex question: do you know if these laws will apply for ai voices? Like preventing corporations from using ai generated voice instead of voice actors? And what about live action ai generated scenes? Theres been use of ai to abuse the power to send false-,,,Hey complex question know law apply ai voice ? Like preventing corporation using ai generated voice instead voice actor ? live action ai generated scene ? Theres use ai abuse power send false-,negative
,,,/ Hey Guys! Just a note.. I'm all about Fandom and fan subs. But AI makes things weird. Cloning an actors voice without their knowledge from a show w/ AI and then creating a bunch of new media with it and posting it is not cool. That is someone's livelihood. Use ur own voice,,,Hey Guys ! note Fandom fan sub But AI make thing weird Cloning actor voice without knowledge show AI creating bunch new medium posting not cool someone livelihood Use ur voice,negative
,,,I do not want AI to steal what is original voice from the actors who has worked so many years and that their personality came with their voice that we hear each days on the tv. I for one do not want my kids grow up to only recognize Al who replaces their childhood-,,,not want AI steal original voice actor worked many year personality came voice hear day tv one not want kid grow recognize Al replaces childhood-,positive
,,,"Hollywood will never give up it's actors, far too many people with money, red shoes and horrifying inclinations that need a supply of wannabes to feed on AI just doesn't fullfill a movie producers needs....",,,Hollywood never give actor far many people money red shoe horrifying inclination need supply wannabe feed AI doesn fullfill movie producer need,negative
,,,"To be completely honest. I dont care much. To much propaganda has infected the scripts anyway. And the actors, scriptwriters and producers don't care about that. So this means that the good movies and series will now become great again. No propaganda, no soulless AI. Pure talent.",,,completely honest dont care much much propaganda infected script anyway actor scriptwriter producer care mean good movie series become great No propaganda no soulless AI Pure talent,negative
,,,"I would be fine with AI used for every movie, no more leftist airhead actors at all",,,would fine AI used every movie no more leftist airhead actor,negative
,,,"AI is bigger than Kenyans are willing to admit. The disruptions from AI will cause mass layoffs. In Hollywood, actors and directors are on strike presently. Think whether your job can be replaced",,,AI bigger Kenyans willing admit disruption AI cause mass layoff Hollywood actor director strike presently Think whether job replaced,negative
,,,"The issue with AI pods/commercials/new Sapranos is I imagine that all new actors, singers, etc., will sign their likenesses away before theyre famous to be in a project. So no specific release for use in one localized ad-read. Studios will pivot to new talent. Imagine MCU",,,issue AI pods/commercials/new Sapranos imagine new actor singer etc. sign likeness away theyre famous project no specific release use one localized ad-read Studios pivot new talent Imagine MCU,positive
